text,is_rumor,user.handle,topic
@ShuezK @TroyTottah @chery009 @BBCBreaking This has nothing to do with Christianity. Christians go to church on Sundays and are peaceful.,1,Nelskih,charliehebdo
@ShuezK @TroyTottah @chery009 @BBCBreaking I think you'll find that the UK that YOU LIVE IN attacked EXTREMISTS to protect itself,1,Nelskih,charliehebdo
"@ShuezK @chery009 @Nelskih @BBCBreaking ""illegally"",""innocent""?  In your view. It a whole new debate. Stay on the current subject..",1,TroyTottah,charliehebdo
"@ShuezK You got some dank memes on your twitter man haha, No hard feelings just debate:)",1,Nelskih,charliehebdo
@RiccardoDeias @BBCBreaking indeed! Those #radicals have a plan to change the face of #Europe!,1,EJKeyrouz,charliehebdo
@Nelskih dark? Just funny and some truths regarding Zionism,1,ShuezK,charliehebdo
"@EJKeyrouz @BBCBreaking I agree, but, our governments have their responsability. I'm tired about their ""just crazy people"".",1,RiccardoDeias,charliehebdo
"@ShuezK  Dank : slang ; ""an expression for something of high quality."" :)",1,Nelskih,charliehebdo
@rexgold @BBCBreaking if modern Christians were like modern islam they would not be allowed to show father ted lol islam is bloody nuts,1,tombridge1988,charliehebdo
@RiccardoDeias @BBCBreaking indeed! Governments and people should wake up before it is too late.,1,EJKeyrouz,charliehebdo
@EJKeyrouz @BBCBreaking Yep.,1,RiccardoDeias,charliehebdo
@Nelskih @TroyTottah @BBCBreaking how?,1,chery009,charliehebdo
"@chery009 @TroyTottah @BBCBreaking The fanatics are Muslims, The thing they are fanatical bout is Islam. There is a definite link.",1,Nelskih,charliehebdo
@chery009 @Nelskih @BBCBreaking so many apologists for Islamofascism. All claim that 1000s of attacks have nothing to do with Islam. BS.,1,TroyTottah,charliehebdo
@tombridge1988 @BBCBreaking is the issue Islam or the liberals who have allowed this Islam protection in the west?,1,rexgold,charliehebdo
@rexgold @BBCBreaking both.,1,tombridge1988,charliehebdo
"Appalled by the attack on Charlie Hebdo in Paris, 10 - probably journalists - now confirmed dead. An attack on free speech everywhere.",1,tnewtondunn,charliehebdo
@tnewtondunn You guys should put one of their cartoons - maybe the last one they tweeted - on your front page tomorrow.,1,mjhsinclair,charliehebdo
@tnewtondunn Important moment. Other papers could provide safety in numbers.,1,mjhsinclair,charliehebdo
"@mjhsinclair @tnewtondunn Sadly, since none of the UK press dared reprint the Jyllands-Posten cartoons, I think that's very unlikely.",1,AaronBell80,charliehebdo
@tnewtondunn solidarity is key - we can't be mute in the face of this repulsiveness. #StandUpForSatire #CharlieHebdo,1,gtsjenkins,charliehebdo
@tnewtondunn @theuneasyreaper rip x,1,sarikatarocchi,charliehebdo
@tnewtondunn @theuneasyreaper poor people :((((,1,sarikatarocchi,charliehebdo
@tnewtondunn @mehdirhasan  attacking religion is not free speech. People get hurt and then act like this which is also wrong,1,m33ryg,charliehebdo
"@tnewtondunn @toadmeister 
When will EU wake up?",1,MarcAardvark,charliehebdo
@tnewtondunn #i'llridewithyou,1,Olenkafrenkiel,charliehebdo
@tnewtondunn Freedom of speech is something to be fought for. In 1824 I set up 'Correspondent' newspaper to report news without censorship,1,the__Liberator,charliehebdo
@mjhsinclair @Olenkafrenkiel @tnewtondunn No..On every newspaper from Russia to the USA.,1,Cavelloman1,charliehebdo
"@m33ryg @tnewtondunn @mehdirhasan Of course it is free speech, that's the definition of ""free speech"" to openly make comments or draw a pic!",1,Mumbobee,charliehebdo
@Mumbobee @tnewtondunn @mehdirhasan  if free speech hurts the feelings of 1.6 bil ppl then it's wrong and shouldn't happen,1,m33ryg,charliehebdo
@m33ryg @tnewtondunn @mehdirhasan You think people shouldn't be allowed to speak against any religion?,1,UnbiasedF,charliehebdo
@UnbiasedF @tnewtondunn @mehdirhasan of course they should be allowed to speak against a religion but with facts not by ridiculing it,1,m33ryg,charliehebdo
@m33ryg @Mumbobee @tnewtondunn @mehdirhasan You are an arsehole!  #freeSpeech,1,katherine1924,charliehebdo
"@m33ryg @tnewtondunn @mehdirhasan ""Facts about a religion"" Do you see the irony in that statement?",1,UnbiasedF,charliehebdo
@katherine1924 @Mumbobee @tnewtondunn @mehdirhasan  it's wrong that the men retaliated in this way but we need to look at why they did it,1,m33ryg,charliehebdo
@m33ryg @tnewtondunn @mehdirhasan Can you supply the factual evidence of a winged horse? Or a man resurrected after 3 days?,1,UnbiasedF,charliehebdo
@m33ryg @Mumbobee @tnewtondunn @mehdirhasan They presumably did it because they were 'offended'. You're an apologist of Islamist nut jobs!,1,katherine1924,charliehebdo
@katherine1924 @Mumbobee @tnewtondunn @mehdirhasan  What else could have been the motive ?   To prevent it from happening keep religion out,1,m33ryg,charliehebdo
@UnbiasedF If you go into such facts it will be a very long story to keep it short that 1.6 bil ppl can't have a prophet made a joke out.,1,m33ryg,charliehebdo
@Cavelloman1 @mjhsinclair @tnewtondunn @VictoriaPeckham and give true meaning to the hashtag #illridewithyou #charliehebdo.,1,Olenkafrenkiel,charliehebdo
@Olenkafrenkiel @Cavelloman1 @mjhsinclair @tnewtondunn @VictoriaPeckham I'll ride with you. #illridewithyou http://t.co/dFLDTDqTbS,1,DruncanMcWhisky,charliehebdo
"@m33ryg @katherine1924 @tnewtondunn @mehdirhasan This is the point of free speech, why get so offended!!?",1,Mumbobee,charliehebdo
@Mumbobee this is what ppl are not understanding. Muslims get hurt when there prophet gets made a joke out. And some retaliate wrongly.,1,m33ryg,charliehebdo
@m33ryg @katherine1924 @Mumbobee @tnewtondunn @mehdirhasan Keep religion out of it ? Bit late for that !,1,robert1z,charliehebdo
Update - Telegraph reporter Henry Samuels tells Sky News 10 people have been killed in shooting at Charlie Hebdo headquarters in #Paris,1,SkyNewsBreak,charliehebdo
@SkyNewsBreak How is that an update to the previous Tweet when it contains no new information?,1,Hanlon90,charliehebdo
Ugh. Stop the world. I want to get off. RT “@SkyNewsBreak: 10 people have been killed in shooting at Charlie Hebdo headquarters in #Paris”,1,mouldycake,charliehebdo
@SkyNewsBreak The religion of 'pieces' strikes again.,1,mostxcellent8,charliehebdo
Just confirmed. 10 people dead at shooting in the centre of #Paris. Many believed to be journos working for #CharlieHebdo,1,AnnetteF24,charliehebdo
“@AnnetteF24: Just confirmed. 10 people dead at shooting in the centre of #Paris. Many believed to be journos working for #CharlieHebdo”,1,matteodipaolo89,charliehebdo
But guns are illegal “@AnnetteF24: 10 people dead @ shooting in the centre of #Paris. Many believed to be journos working for #CharlieHebdo”,1,christianneri,charliehebdo
@AnnetteF24 @France24_en Confirmed by whom? This has not been confirmed.,1,MalcolmWeasel,charliehebdo
@AnnetteF24 @mofitzmaurice If ur seriously held religious beliefs make it ok 2 murder&amp;behead innocents then ur beliefs are truly fucked up.,1,stephen82754737,charliehebdo
"@AnnetteF24 @France24_en As they left the building. They shouted ""The prophet has been avenged"" Guess it has nothing to do with islam Pftttt",1,jackalluk,charliehebdo
@AnnetteF24 @Arno_ri 11 deads,1,manoloperroy,charliehebdo
French official says attack on Paris weekly #CharlieHebdo was with Kalachnikov automatic rifles and rocket launcher. Unprecedented. #AFP,1,marcburleigh,charliehebdo
@marcburleigh sounded like it http://t.co/KYbTo1OCxD,1,barbara_volkwyn,charliehebdo
@marcburleigh @HolopainenMinna @laracchi,1,er3,charliehebdo
@marcburleigh @clochette31000 Islam religion of peace(,1,KolaNoch,charliehebdo
...Rocket launcher MT @marcburleigh: French official says attack on Paris weekly #CharlieHebdo was w Kalachnikovs and rocket launcher. -#AFP,1,FridhKleberg,charliehebdo
@marcburleigh @_sofiamt wonder who could be responsible for that?,1,MBAR1973,charliehebdo
Unfathomable. MT @marcburleigh: Attack on Paris weekly #CharlieHebdo was w/ Kalachnikov automatic rifles and rocket launcher. Unprecedented.,1,AviMayer,charliehebdo
@marcburleigh by unprecedented of course you mean “unprecedented since the last atrocity a couple of weeks ago”,1,SirLiberal,charliehebdo
@AviMayer They didn't appreciate the Security Council vote?,1,EVKontorovich,charliehebdo
@marcburleigh @mlowdi Clearly a planned attack,1,melvinvines,charliehebdo
"@AviMayer @marcburleigh Maybe ,but as expected. Why can so few see what's coming our way ?",1,K69atie,charliehebdo
#holyfuck “@marcburleigh: French official says attack on Paris wkly #CharlieHebdo was with AK rifles &amp; rocket launcher. Unprecedented. #AFP”,1,hmfic04,charliehebdo
"@AviMayer The number of victims, yes. The principle, no.",1,ElmanArik,charliehebdo
"@AviMayer Agreed, but that's nothing compared to #Israel's carnage in #Gaza which killed more than 2000 @marcburleigh #CharlieHebdo",1,pessoptimistic,charliehebdo
@AviMayer @LauraBenDavd @marcburleigh pretty fathomable actually. It's a peaceful thing to do,1,Salted2,charliehebdo
@marcburleigh @Gokhan_Sen Rus mafyası?,1,Dentist76,charliehebdo
@KolaNoch @marcburleigh @clochette31000 :) just buy it what they show u. okey?,1,mtyss20,charliehebdo
Perhaps arming religious fanatics just across Med Sea in Libya &amp; Syria wasn't such a great idea after all? @marcburleigh @timothy_stanley,1,Nick_d_Williams,charliehebdo
@pessoptimistic @AviMayer @marcburleigh give it a rest,1,HarryJpym,charliehebdo
"@mtyss20 @marcburleigh @clochette31000 Koran describes how a Muslim must kill. A religion of peace, yes",1,KolaNoch,charliehebdo
"@HarryJpym Yeah, let's forget the massacre in Paris &amp; Gaza, NOT @AviMayer @marcburleigh",1,pessoptimistic,charliehebdo
@KolaNoch @marcburleigh @clochette31000 if u dont understand this abject '' set up '' i do not have any words to tell.,1,mtyss20,charliehebdo
"@pessoptimistic @AviMayer @marcburleigh If Gaza stops attacking Israel, violence stops. That simple.
Listen to son of Hamas founder",1,TXIconoclast,charliehebdo
@pessoptimistic @AviMayer @marcburleigh Gaza are Egyptians. Such violent pigs that Egypt is building massive barrier to keep out.,1,TXIconoclast,charliehebdo
@pessoptimistic @AviMayer @marcburleigh Just like Jordan doesn't want Jordanian refugees on West Bank,1,TXIconoclast,charliehebdo
@TXIconoclast Apparently you don't know that #Gaza is packed with refugees that were expelled by #Israel @AviMayer @marcburleigh,1,pessoptimistic,charliehebdo
"@pessoptimistic @AviMayer @marcburleigh Yup. That is what happens when you start multiple wars with a country and lose land
Don't start wars",1,TXIconoclast,charliehebdo
@pessoptimistic @AviMayer @marcburleigh Israel lets other people live peaceably in Israel. Arabs &amp; Muslims do not.,1,TXIconoclast,charliehebdo
"@pessoptimistic @AviMayer @marcburleigh Refugees such violent pigs their own countrymen in Egypt, Jordan, Syria will not take back",1,TXIconoclast,charliehebdo
"@EVKontorovich @AviMayer I think this is to help ensure they continue to vote that way. You know, nice little French country you got there.",1,MortChristenson,charliehebdo
@EVKontorovich @AviMayer They thought the crocodile would eat them last.,1,baruchgottesman,charliehebdo
"@TXIconoclast @pessoptimistic @AviMayer @marcburleigh if Israel stops brutalizing &amp; imprisoning Gaza, rockets stop-there, I fixed it for you",1,SandraHelena39,charliehebdo
"@SandraHelena39 @pessoptimistic @AviMayer @marcburleigh Fuck off Muslim Whore Bitch
Egypt doesnt want u &amp; building massive wall 2 keep u out",1,TXIconoclast,charliehebdo
Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/JXujfbiZGu,1,guardian,charliehebdo
“@guardian: Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/C6UqubgpJj”,1,arysetiawan,charliehebdo
“@guardian: Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/Y9nAoxNj3J”,1,ChelseaLMoore,charliehebdo
@guardian President Hollande is reportedly on his way to #Charliehebdo,1,seancaseyparis,charliehebdo
@guardian 11 dead now including 2 policemen,1,histgeoblog,charliehebdo
“@guardian: Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/SdbXfSqSQS”,1,ks_mikey,charliehebdo
@guardian @SWLondonwebed really hope it's not connected to their IS cartoon #freespeech #charliehebdo,1,ks_mikey,charliehebdo
"@guardian Baby photo contest are involved, you voted offline publications Tweet
thank you
http://t.co/Cf3z3jOxyx",1,gianghaokhanh,charliehebdo
Damm “@guardian: Ten dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://t.co/dLe3Y5qdoF”,1,AC_Boeter,charliehebdo
10 dead as shots fired at French satirical weekly #CharlieHebdo. #AFP http://t.co/KqSnXV4Kqf,1,AFPphoto,charliehebdo
"Unconfirmed reports that #CharlieHebdo attackers shouted ""The Prophet is avenged"" and used a rocket launcher. This is next level ****.",1,LibyaLiberty,charliehebdo
@LibyaLiberty Rocket freaking LAUNCHER?! Damn...,1,c_ha93,charliehebdo
@LibyaLiberty http://t.co/ambPBOaEeE,1,martinkroeger,charliehebdo
"@LibyaLiberty If unconfirmed, then shut up. Honestly, some people are going to jump on this, true or not. Wait for confirmation, please.",1,axelsimon,charliehebdo
@LibyaLiberty this must be very tiring for you.,1,London_NY_2013,charliehebdo
@LibyaLiberty @MrTickle3 @David_Cameron when are you going to tackle the elephant in the room?!,1,JonnyLLLLLLLAD,charliehebdo
@LibyaLiberty @iAawara Religions fails when men have to defend their Gods,1,Indiawaking,charliehebdo
@LibyaLiberty If the reports are unconfirmed do we need to tweet them?,1,TavseefM,charliehebdo
The insurgency-as-warfare has metastasized.,1,LibyaLiberty,charliehebdo
@LibyaLiberty @stupidusmaximus http://t.co/8hLEvMs86g Video of the attack.,1,AapChutiyeHain,charliehebdo
@LibyaLiberty @rohitagarwal86 omg,1,jaypate98339005,charliehebdo
"Terror has no religion RT @LibyaLiberty #CharlieHebdo attackers shouted ""The Prophet is avenged"" and used a rocket launcher.",1,adiscover,charliehebdo
"@LibyaLiberty In video showing assassination of officer.walking back to car they shouted:""we avenged the prophet.We killed Charlie Hebdo""",1,momosalahi,charliehebdo
@LibyaLiberty They did said that. Havent you seen the video?,1,asilosZenitram,charliehebdo
Scene at Paris HQ of satirical magazine Charlie Hebdo - police confirm gunmen kill at least 10 http://t.co/t3gks9dapq http://t.co/bnD65c9hwF,1,BBCBreaking,charliehebdo
@BBCBreaking This is the future of Europe. Thank you...,1,RiccardoDeias,charliehebdo
@BBCBreaking This is not Islam. This is the European stupidity. Thanks again...,1,RiccardoDeias,charliehebdo
@BBCBreaking @mlleginette https://t.co/6MTcIsr5Gw,1,petrosilpanda,charliehebdo
"@BBCBreaking Horrendous massacre in Paris as Muslims murder at least 10 people--France's uncontrolled immigration policy, this is the result",1,whatt1972,charliehebdo
#BREAKING “@BBCBreaking: Scene at Paris HQ satirical magazine. Police say gunmen kill 10. http://t.co/uWyjbFIhIA http://t.co/h7Z1jdeou5”,1,DavidEarlLive,charliehebdo
"@BBCBreaking Reports are hesitant to identify radical Islamist connection but carnage will force the ""rest of the story"" to be told.",1,tonylb17,charliehebdo
RT @BBCBreaking: Paris HQ of satirical mag Charlie Hebdo - police say gunmen kill at least 10 http://t.co/pEwGNhl21i http://t.co/vXODOiD0xD,1,JoshElliott32,charliehebdo
"@BBCBreaking @BBCDanielS They are so much afraid of just pictures and words. This sounds like a panic action, absolutely inadequate",1,SergeyKofanov,charliehebdo
"@BBCBreaking #Islamophobia in #EU to day #France tomorrow #UK,#Germany and so on EU must STOP #Islamophobia!!!",1,GGodeonrh,charliehebdo
